DÉPARTEMENT,COMMUNES,LIEU DE VOTE,N°,ÉLECTEURS,IMPLANTATION
BAKEL,BELE,GAMBIDIAOUBE,01,78,CLASSE CP
BAKEL,BELE,GOUREL BOULI,01,157,CLASSE CI
BAKEL,BELE,GOUREL MAMADOU BARA,01,131,CLASSE CM1
BAKEL,BELE,GUIROBE,01,141,CLASSE CP
BAKEL,BELE,GUITTA,01,300,CLASSE
BAKEL,BELE,NAYE,01,492,CLASSE
BAKEL,BELE,OUBAVOL,01,440,CLASSE
BAKEL,BELE,OURO HIMADOU,01,490,CLASSE
BAKEL,BELE,OURO SOULEY,01,189,CLASSE
BAKEL,BELE,SELING,01,286,CLASSE
BAKEL,BELE,SENO ISSAGA,01,126,CLASSE CI
BAKEL,BELE,SENOUDEBOU,01,387,CLASSE CP
BAKEL,BELE,SENOUDEBOU,02,388,CLASSE CE2
BAKEL,BELE,SENO YOUPE,01,174,CLASSE
BAKEL,BELE,SINTHIOU DIALIGUEL,01,438,CLASSE
BAKEL,BELE,SINTHIOU SEYDOU NDOULA,01,121,CLASSE
BAKEL,BELE,WALIDIALA,01,191,ABRI PROVISOIRE
BAKEL,SINTHIOU FISSA,BABABE SENO DIARAL,01,127,ABRI PROVISOIRE
BAKEL,SINTHIOU FISSA,BANI PELLI,01,300,CLASSE
BAKEL,SINTHIOU FISSA,BELLI DJIMBARA,01,147,CLASSE
BAKEL,SINTHIOU FISSA,BOHE,01,76,ABRI PROVISOIRE
BAKEL,SINTHIOU FISSA,FANIRA,01,91,CLASSE
BAKEL,SINTHIOU FISSA,FIDJIBIDJI,01,119,CLASSE
BAKEL,SINTHIOU FISSA,GOUNDIOUROU,01,121,ECOLE CLASSE CI
BAKEL,SINTHIOU FISSA,KOUNDEL,01,130,ECOLE CLASSE CP
BAKEL,SINTHIOU FISSA,SAKHOCOUNDA,01,345,CLASSE
BAKEL,SINTHIOU FISSA,SAMBA KOLO,01,353,CLASSE
BAKEL,SINTHIOU FISSA,SEOUDJI,01,388,CLASSE
BAKEL,SINTHIOU FISSA,SINTHIOU FISSA,01,415,CLASSE
BAKEL,SINTHIOU FISSA,SINTHIOU SAMBA NDIARDE,01,220,CLASSE
BAKEL,SINTHIOU FISSA,TACOUTALA 1,01,172,CLASSE
BAKEL,SINTHIOU FISSA,YARIMALE,01,210,CLASSE
BAKEL,SINTHIOU FISSA,YOUPE HAMADI,01,277,CLASSE
BAKEL,SINTHIOU FISSA,YOUPE PATHE,01,227,CLASSE
BAKEL,GATHIARI,BOUNDOU DIOYE,01,156,CLASSE CE2
BAKEL,GATHIARI,GATHIARI,01,526,CLASSE CM1
BAKEL,GATHIARI,SABOUCIRE GATHIARI,01,112,CLASSE CM1
BAKEL,GATHIARI,SANOUKHOLE,01,81,CLASSE CE2
BAKEL,GATHIARI,TAME,01,242,CLASSE CE1
BAKEL,MADINA FOULBE,DIOMBALOU,01,161,ABRI PROVISOIRE
BAKEL,MADINA FOULBE,KENIEBA,01,187,CLASSE CM1
BAKEL,MADINA FOULBE,LALI,01,192,CLASSE CMI
BAKEL,MADINA FOULBE,MADINA FOULBE,01,256,CLASSE CE2
BAKEL,SADATOU,DIAMBOURDALA,01,252,ABRI PROVISOIRE
BAKEL,SADATOU,DIYABOUGOU,01,156,CLASSE CE1
BAKEL,SADATOU,HEREMAKONO,01,82,CLASSE CE1
BAKEL,SADATOU,LAMINIA,01,186,CLASSE CE2
BAKEL,SADATOU,MANSAKODJI,01,199,CLASSE CE1
BAKEL,SADATOU,MOUSSALA,01,112,CLASSE CE1
BAKEL,SADATOU,SADATOU,01,483,CLASSE CE1
BAKEL,SADATOU,SADATOU,02,482,CLASSE CM1
BAKEL,SADATOU,SADATOU,03,270,CLASSE CE2
BAKEL,SADATOU,SANDINGCOUNDA,01,125,ABRI PROVISOIRE
BAKEL,SADATOU,SENOCAREDJI,01,140,SENOCAREDJI ABRI
BAKEL,SADATOU,SORETO,01,155,CLASSE CE1
BAKEL,TOUMBOURA,DIDE GASSAMA,01,174,CLASSE CE2
BAKEL,TOUMBOURA,MADINA TRACOLE,01,217,CLASSE CM1
BAKEL,TOUMBOURA,SANSANDING,01,409,CLASSE CM2
BAKEL,TOUMBOURA,TOUMBOURA,01,447,CLASSE CM1
BAKEL,BALLOU,AROUNDOU,01,565,CLASSE CP
BAKEL,BALLOU,AROUNDOU,02,562,CLASSE CE2
BAKEL,BALLOU,AROUNDOU,03,127,CLASSE CM1 B
BAKEL,BALLOU,BALLOU,01,585,CLASSE CP
BAKEL,BALLOU,BALLOU,02,586,CLASSE CE2
BAKEL,BALLOU,BALLOU,03,584,CLASSE CM2
BAKEL,BALLOU,BALLOU,04,139,CLASSE CE1 A
BAKEL,BALLOU,DEBECOULE,01,257,CLASSE CM1
BAKEL,BALLOU,DEDJI,01,329,CLASSE CE2
BAKEL,BALLOU,DJIMBE,01,328,CLASSE CE2
BAKEL,BALLOU,GOLMI,01,508,CLASSE CP
BAKEL,BALLOU,GOLMI,02,501,CLASSE CE2
BAKEL,BALLOU,GOLMI,03,508,CLASSE CM1
BAKEL,BALLOU,GOLMI,04,507,CLASSE CM2
BAKEL,BALLOU,HAMADJI,01,284,CLASSE CE2
BAKEL,BALLOU,KOUNGANY,01,417,CLASSE CI
BAKEL,BALLOU,KOUNGANY,02,416,CLASSE CM1
BAKEL,BALLOU,KOUNGANY,03,416,CLASSE CE2
BAKEL,BALLOU,SEBOU,01,274,CLASSE CE1
BAKEL,BALLOU,YAFERA,01,450,CLASSE CE1
BAKEL,BALLOU,YAFERA,02,447,CLASSE CM1
BAKEL,GABOU,ALAHINA BAMBARA,01,232,CLASSE CE1
BAKEL,GABOU,BEMA,01,375,CLASSE CP
BAKEL,GABOU,BORDE DIAWARA,01,202,CLASSE CE2
BAKEL,GABOU,DIABAL,01,391,CLASSE CE1
BAKEL,GABOU,GABOU,01,593,CLASSE CE 1
BAKEL,GABOU,GABOU,02,595,CM1A
BAKEL,GABOU,GABOU,03,593,CLASSE
BAKEL,GABOU,GOUNIA,01,419,CLASSE CE1
BAKEL,GABOU,GOUREL MANDIOU,01,303,CLASSE CM2
BAKEL,GABOU,GUETHIE,01,164,ABRI  PROVISOIRE
BAKEL,GABOU,KADIEL SAMBOUBOU,01,330,CLASSE CP
BAKEL,GABOU,KAHE,01,320,CLASSE CE1
BAKEL,GABOU,MARSA,01,400,CLASSE CM1
BAKEL,GABOU,MARSA,02,400,CLASSE
BAKEL,GABOU,MAYEL FILI,01,77,ECOLE CLASSE CM2
BAKEL,GABOU,MISSIRA SAMBA YIDE,01,145,ABRI PROVISOIRE
BAKEL,GABOU,MISSIRA SAMBA YIDE,02,145,ABRI PROVISOIRE
BAKEL,GABOU,OLOLDOU,01,144,ABRI PROVISOIRE
BAKEL,GABOU,SAMBA KONTAYE,01,123,CLASSE CE 2
BAKEL,GABOU,SAMBA NIAME,01,291,ECOLE CLASSE CM 2
BAKEL,GABOU,SARE FADOUBE,01,182,CLASSE CP
BAKEL,GABOU,SINTHIOU MADINA,01,328,ABRI PROVISOIRE
BAKEL,GABOU,SINTHIOU SEYDOU DORO,01,255,ABRI PROVISOIRE
BAKEL,GABOU,SIRA DOUNDOU,01,156,CLASSE CM2
BAKEL,GABOU,SIRA MAMADOU BOCAR,01,297,CLASSE CE1
BAKEL,MOUDERI,BONDJI,01,375,CLASSE CE1
BAKEL,MOUDERI,DIAMWELY,01,335,ABRI PROVISOIRE
BAKEL,MOUDERI,ECOLE 2 DE MOUDERY,01,399,SALLE 1
BAKEL,MOUDERI,ECOLE 2 DE MOUDERY,02,399,SALLE 3
BAKEL,MOUDERI,ECOLE 2 DE MOUDERY,03,399,SALLE DE CLASSE
BAKEL,MOUDERI,ELINGARA,01,286,CLASSE CM1
BAKEL,MOUDERI,ELINGARA,02,286,CLASSE CE2
BAKEL,MOUDERI,GALLADE,01,439,CLASSE CE2
BAKEL,MOUDERI,GANDE,01,492,CLASSE CE 2
BAKEL,MOUDERI,MANAEL,01,343,CLASSE CP
BAKEL,MOUDERI,MANAEL,02,343,CLASSE CM1
BAKEL,MOUDERI,MANTHIABOU,01,262,ABRI PROVISOIRE
BAKEL,MOUDERI,MOUDERY ECOLE 1,01,462,CLASSE CP
BAKEL,MOUDERI,MOUDERY ECOLE 1,02,459,CLASSE CE1
BAKEL,MOUDERI,MOUDERY ECOLE 1,03,461,CLASSE CM2
BAKEL,MOUDERI,MOUDERY ECOLE 1,04,460,SALLE DE CLASSE
BAKEL,MOUDERI,NAMANDERI,01,245,ABRI PROVISOIRE
BAKEL,MOUDERI,TOURIME,01,446,CLASSE CE1
BAKEL,MOUDERI,TOURIME,02,445,CLASSE CM1
BAKEL,MOUDERI,TUABOU,01,445,CLASSE CP
BAKEL,MOUDERI,TUABOU,02,446,CLASSE CE2
BAKEL,MOUDERI,TUABOU,03,447,CLASSE CM2
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,01,593,CLASSE CM2 A
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,02,594,CLASSE CM2 B
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,03,594,CLASSE CE1 A
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,04,593,CLASSE CE1 B
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,05,534,CLASSE CP B
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 2,01,546,CLASSE CM2 A
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 2,02,555,CLASSE CM2 B
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 2,03,225,CLASSE CE2 B
GOUDIRY,KOTHIARY,ECOLE 1,01,560,CLASSE CM1 B
GOUDIRY,KOTHIARY,ECOLE 1,02,562,CLASSE CE 2 B
GOUDIRY,KOTHIARY,ECOLE 1,03,566,CLASSE CI A
GOUDIRY,KOTHIARY,ECOLE 1,04,171,CLASSE CI B
GOUDIRY,KOTHIARY,ECOLE ELEMENTAIRE HAMDALLAYE MOUSSA,01,111,CLASSE CE2
GOUDIRY,BALA,BALA,01,571,CLASSE CM2
GOUDIRY,BALA,BALA,02,572,CLASSE CE1
GOUDIRY,BALA,BALA,03,203,ABRI PROVISOIRE
GOUDIRY,BALA,DIOULANGUEL,01,172,CLASSE CP
GOUDIRY,BALA,GAYE PARADJI,01,92,CLASSE CI
GOUDIRY,BALA,KOUTHIAKASSE,01,575,CLASSE CI
GOUDIRY,BALA,LOUNTHIE,01,112,CLASSE CP
GOUDIRY,BALA,MBANGOL,01,78,ABRI PROVISOIRE
GOUDIRY,BALA,NDIOUM DEMBA GUILLE,01,149,ABRI PROVISOIRE
GOUDIRY,BALA,NDOMBOTO,01,159,ABRI PROVISOIRE
GOUDIRY,BALA,SINTHIOU BOCAR KOBOR,01,48,ABRI PROVISOIRE
GOUDIRY,BALA,THIARA,01,296,CLASSE CE 2
GOUDIRY,GOUMBAYEL,BAGADADJI,01,403,ECOLE CLASSE CP
GOUDIRY,GOUMBAYEL,BALA FOULBES,01,159,ECOLE CLASSE CP
GOUDIRY,GOUMBAYEL,GOUMBAYEL,01,570,ECOLE CLASSE CE2
GOUDIRY,GOUMBAYEL,GOUMBAYEL,02,60,ABRI PROVISOIRE
GOUDIRY,GOUMBAYEL,HAMDALLAYE 2,01,115,ABRI PROVISOIRE
GOUDIRY,GOUMBAYEL,KAGNIBE,01,380,ECOLE CLASSE CE2
GOUDIRY,GOUMBAYEL,SABIKHASSE,01,176,ABRI PROVISOIRE
GOUDIRY,GOUMBAYEL,SIMBANE MAMOUDOU,01,388,ABRI PROVISOIRE
GOUDIRY,GOUMBAYEL,SINTHIOU PATHE,01,200,ABRI PROVISOIRE
GOUDIRY,KOAR,DIALLOUBE,01,210,ABRI PROVISOIRE
GOUDIRY,KOAR,DIYABOUGOU SAKHO,01,217,CLASSE CE2
GOUDIRY,KOAR,INNALAH,01,203,CLASSE CE2
GOUDIRY,KOAR,KOAR,01,369,CLASSE CP
GOUDIRY,KOAR,KOAR,02,367,CLASSE CI
GOUDIRY,KOAR,MADINA OUOLOF,01,120,CLASSE CE2
GOUDIRY,KOAR,NAOUDE,01,126,CLASSE CE1
GOUDIRY,KOAR,NOUMOUYEL,01,386,CLASSE CE2
GOUDIRY,KOAR,SINTHIOU ABDOULAYE,01,90,CLASSE CP
GOUDIRY,KOAR,SINTHIOU NGUIDIVOL,01,256,CLASSE 2
GOUDIRY,KOAR,TABADING,01,466,CLASSE CM1
GOUDIRY,KOAR,TIVAOUANE,01,73,ABRI PROVISOIRE
GOUDIRY,BOYNGUEL BAMBA,AINOUMADY,01,427,ECOLE SALLE DE CLASSE
GOUDIRY,BOYNGUEL BAMBA,ALAGUE,01,161,SALLE DE CLASSE
GOUDIRY,BOYNGUEL BAMBA,BAKANABE,01,275,ECOLE SALLE DE CLASSE
GOUDIRY,BOYNGUEL BAMBA,BANI TAPIRDE,01,78,ABRI PROVISOIRE
GOUDIRY,BOYNGUEL BAMBA,BODE,01,589,ECOLE SALLE DE CLASSE
GOUDIRY,BOYNGUEL BAMBA,BOGAL,01,139,ECOLE SALLE DE CLASSE
GOUDIRY,BOYNGUEL BAMBA,BOYNGUEL BAMBA,01,538,CLASSE CM2
GOUDIRY,BOYNGUEL BAMBA,DINDOUDY DOKA,01,252,ABRI PROVISOIRE
GOUDIRY,BOYNGUEL BAMBA,FETE NIEBE,01,412,SALLE DE CLASSE
GOUDIRY,BOYNGUEL BAMBA,GOUMBO,01,223,ABRI PROVISOIRE
GOUDIRY,BOYNGUEL BAMBA,GUELODE,01,207,CLASSE CM1
GOUDIRY,BOYNGUEL BAMBA,KANEHAMBE,01,136,ABRI PROVISOIRE
GOUDIRY,BOYNGUEL BAMBA,KOUDY,01,317,CLASSE CM2
GOUDIRY,BOYNGUEL BAMBA,NANGANAME 2,01,188,ABRI PROVISOIRE
GOUDIRY,BOYNGUEL BAMBA,OURO DAOUDA,01,175,ABRI PROVISOIRE
GOUDIRY,BOYNGUEL BAMBA,SINTHIOU BOCAR SAMBA,01,112,ABRI PROVISOIRE
GOUDIRY,BOYNGUEL BAMBA,SINTHIOU BOUBOU,01,199,SALLE DE CLASSE
GOUDIRY,BOYNGUEL BAMBA,SINTHIOU DOUBE,01,76,ECOLE SALLE DE CLASSE
GOUDIRY,BOYNGUEL BAMBA,SINTHIOU FOULBES,01,123,ECOLE SALLE DE CLASSE
GOUDIRY,BOYNGUEL BAMBA,SINTHIOU MAMADOU CIRE,01,207,ECOLE SALLE DE CLASSE
GOUDIRY,BOYNGUEL BAMBA,TALIBADJI OUOLOF,01,99,ECOLE SALLE DE CLASSE
GOUDIRY,DOUGUE,DIEYLANI,01,580,CLASSE CM2
GOUDIRY,DOUGUE,DOUGUE,01,447,CLASSE CM2
GOUDIRY,DOUGUE,DOUGUE,02,443,SALLE DE CLASSE
GOUDIRY,DOUGUE,NDIARINDI,01,158,ABRI PROVISOIRE
GOUDIRY,DOUGUE,SOUTOUTA,01,510,CLASSE CM2
GOUDIRY,DOUGUE,TALIBADJI TOUCOULEUR,01,436,CLASSE CM1
GOUDIRY,DOUGUE,VOURO SYLLI,01,191,ABRI PROVISOIRE
GOUDIRY,KOUSSAN,DAKABA,01,187,ECOLE SALLE DE CLASSE
GOUDIRY,KOUSSAN,DOULOYABE,01,322,CLASSE CM1
GOUDIRY,KOUSSAN,FERGO,01,77,ABRI PROVISOIRE
GOUDIRY,KOUSSAN,GOUDIRY FOULBES,01,333,CLASSE CP
GOUDIRY,KOUSSAN,GOUREL BAYDI,01,366,CLASSE CP
GOUDIRY,KOUSSAN,GOUREL SEYDI MALI,01,106,ECOLE SALLE DE CLASSE
GOUDIRY,KOUSSAN,KOUSSAN,01,552,CLASSE CM2
GOUDIRY,KOUSSAN,LINGHEKONE,01,160,ECOLE SALLE DE CLASSE
GOUDIRY,KOUSSAN,SINTHIOU ALASSANE,01,118,ABRI PROVISOIRE
GOUDIRY,KOUSSAN,SINTHIOU LELEKONE,01,386,CLASSE CM1
GOUDIRY,KOUSSAN,SINTHIOU MOUSSA,01,500,ECOLE SALLE DE CLASSE
GOUDIRY,KOUSSAN,TOUNKE,01,282,ECOLE SALLE DE CLASSE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,BELE 2,01,158,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,BIROM DIGUI,01,129,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,BOKI GUILE,01,162,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,BOKI MABOUBE,01,66,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,BOULEL,01,155,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,CIVIYABE,01,188,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,DIARRE MABOUBE 1,01,168,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,DIARRE MBOLO,01,283,SALLE DE CLASSE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,DINDOUDY SEYDY,01,53,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,DOUBEL BAIDI,01,48,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,GALLOYABE,01,130,ECOLE SALLE DE CLASSE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,GOGHEDJI,01,127,SALLE DE CLASSE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,GUEVOL DIAVAMBE,01,140,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,LEVA DIOLFOUBE,01,235,ECOLE SALLE DE CLASSE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,LEVA HAMAT,01,226,SALLE DE CLASSE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,MAYEL WAMBABE,01,87,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,MBAGNOU,01,226,SALLE DE CLASSE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,MBAYLADJI,01,281,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,NDIAKONE,01,180,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,NDIYA,01,196,MAISON FAMILIALE RURALE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,NGARI ALI,01,137,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,SINTHIOU MAMADOU BOUBOU,01,546,SALLE DE CLASSE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,SINTHIOU OUMAR LILE,01,284,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,SOVOL,01,79,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,THIASKI,01,189,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,TOULDEKEDE,01,140,ABRI PROVISOIRE
GOUDIRY,SINTHIOU MAMADOU BOUBOU,WOURO SINGHA,01,121,ABRI PROVISOIRE
GOUDIRY,BANI ISRAEL,BANI ISRAEL,01,508,CLASSE CP
GOUDIRY,BANI ISRAEL,BANI ISRAEL,02,507,CLASSE CE1
GOUDIRY,BANI ISRAEL,BANTANANI,01,188,CE 1
GOUDIRY,BANI ISRAEL,DAKADOUNGAL,01,62,ABRI PROVISOIRE
GOUDIRY,BANI ISRAEL,DEMBA KOLY,01,57,ABRI PROVISOIRE
GOUDIRY,BANI ISRAEL,MADINA DIAKHA,01,298,CLASSE CM1
GOUDIRY,BANI ISRAEL,TAMBALA,01,127,ABRI PROVISOIRE
GOUDIRY,BOUTOUCOUFARA,BELIWANE DAKA,01,213,SALLE CLASSE CP
GOUDIRY,BOUTOUCOUFARA,BOUMBOUM CEBBE,01,135,CLASSE CM1
GOUDIRY,BOUTOUCOUFARA,BOUMBOUM FOULBES,01,80,ABRI PROVISOIRE
GOUDIRY,BOUTOUCOUFARA,BOUTOUCOUFARA,01,292,CLASSE CM1
GOUDIRY,BOUTOUCOUFARA,GALLO,01,167,ABRI PROVISOIRE
GOUDIRY,BOUTOUCOUFARA,KAYAN,01,224,CLASSE CM2
GOUDIRY,BOUTOUCOUFARA,KINDIMERY,01,90,ABRI PROVISOIRE
GOUDIRY,BOUTOUCOUFARA,NGHO NGHOYA,01,161,CLASSE CM1
GOUDIRY,BOUTOUCOUFARA,SINTHIOU SALIF,01,89,ABRI PROVISOIRE
GOUDIRY,BOUTOUCOUFARA,THIMBIFARA,01,145,ABRI PROVISOIRE
GOUDIRY,DIANKE MAKHA,BELLY POURY,01,203,CLASSE CI
GOUDIRY,DIANKE MAKHA,BOKHOLAKHO,01,111,ABRI PROVISOIRE
GOUDIRY,DIANKE MAKHA,DALAFING,01,327,CLASSE CM2
GOUDIRY,DIANKE MAKHA,DIANKE MAKHAN,01,552,CLASSE CM2
GOUDIRY,DIANKE MAKHA,DIANKE MAKHAN,02,137,CLASSE CE1
GOUDIRY,DIANKE MAKHA,GOUTTA CEBBE,01,351,CLASSE CE 1
GOUDIRY,DIANKE MAKHA,KAVOYE,01,56,ABRI PROVISOIRE
GOUDIRY,DIANKE MAKHA,KOTHIE,01,289,CLASSE CM2
GOUDIRY,DIANKE MAKHA,KOUFADOU,01,143,CLASSE CM2
GOUDIRY,DIANKE MAKHA,MEDINA CODIOLON,01,174,CLASSE CM1
GOUDIRY,DIANKE MAKHA,OUMBARE,01,97,ABRI PROVISOIRE
GOUDIRY,DIANKE MAKHA,SAME SORY DICKO,01,160,CLASSE CP
GOUDIRY,DIANKE MAKHA,SINTHIOU FODE,01,121,ABRI PROVISOIRE
GOUDIRY,KOMOTI,BOKHO,01,108,ABRI PROVISOIRE
GOUDIRY,KOMOTI,DIANNA,01,294,CLASSE CM2
GOUDIRY,KOMOTI,DIANNA,02,294,SALLE DE CLASSE
GOUDIRY,KOMOTI,DIOUGOL CEBBE,01,202,ABRI PROVISOIRE
GOUDIRY,KOMOTI,GOUDE SEYNI,01,137,ABRI PROVISOIRE
GOUDIRY,KOMOTI,KOMOTI,01,491,CLASSE CE 2
GOUDIRY,KOMOTI,KOMOTI,02,157,CLASSE CE1
GOUDIRY,KOMOTI,SAME CEBBE,01,179,ABRI PROVISOIRE
GOUDIRY,KOMOTI,SAROUDIA,01,129,ABRI PROVISOIRE
GOUDIRY,KOMOTI,SINTHIOU AMADOU SALAM BINGUEL,01,237,CLASSE CM1
GOUDIRY,KOMOTI,TABOTO,01,105,CLASSE CE 2
GOUDIRY,KOULOR,DAMAMBA,01,354,ABRI PROVISOIRE
GOUDIRY,KOULOR,DIARRE MABOUBE 2,01,206,ECOLE SALLE DE CLASSE
GOUDIRY,KOULOR,GAYE PARADJI 1,01,67,ABRI PROVISOIRE
GOUDIRY,KOULOR,KOULOR,01,576,SALLE DE CLASSE
GOUDIRY,KOULOR,KOULOR,02,579,SALLE DE CLASSE
GOUDIRY,KOULOR,MADINA TOUAT,01,177,ABRI PROVISOIRE
GOUDIRY,KOULOR,RABIA,01,257,ECOLE SALLE DE CLASSE
GOUDIRY,KOULOR,SARE THIERNO,01,150,ECOLE SALLE DE CLASSE
GOUDIRY,KOULOR,SINTHIOU BOUGOUTH DIOUF,01,541,ECOLE SALLE DE CLASSE
GOUDIRY,KOULOR,SINTHIOU DIAOBE 2,01,359,ECOLE SALLE DE CLASSE
GOUDIRY,KOULOR,SINTHIOU HAMATH ALI,01,155,ABRI PROVISOIRE
GOUDIRY,KOULOR,TATTA,01,123,ABRI PROVISOIRE
GOUDIRY,KOULOR,VEREDOUBI,01,79,ABRI PROVISOIRE
GOUDIRY,KOULOR,WALY BABACAR,01,424,ECOLE SALLE DE CLASSE
