DÉPARTEMENT,COMMUNES,LIEU DE VOTE,N°,ÉLECTEURS,IMPLANTATION
LOUGA,LEONA,THIOVOR,02,450,CLASSE CE1
LOUGA,LEONA,VAKHALDIAM,01,150,ABRI PROVISOIRE
LOUGA,LEONA,VASSOUMASSAL,01,286,CLASSE CP
LOUGA,LEONA,VEKHE,01,267,ABRI PROVISOIRE
LOUGA,LEONA,YENGOUL MBOYO GUEDJI,01,249,ABRI PROVISOIRE
LOUGA,NGUEUNE SARR,BANGHADJI SAMB,01,169,CLASSE CM1
LOUGA,NGUEUNE SARR,DABAY SAR,01,295,CLASSE CP2
LOUGA,NGUEUNE SARR,DJADJI,01,210,CLASSE CE2
LOUGA,NGUEUNE SARR,GOUYAR SAR,01,440,CLASSE CE1
LOUGA,NGUEUNE SARR,KEUR MAFALL,01,249,ABRI PROVISOIRE
LOUGA,NGUEUNE SARR,KEUR SAMBOU,01,418,CLASSE CM2
LOUGA,NGUEUNE SARR,KHAMBALA FALL,01,376,ABRI PROVISOIRE
LOUGA,NGUEUNE SARR,LAMBATHIE NDIAYE,01,198,ABRI PROVISOIRE
LOUGA,NGUEUNE SARR,NDIEYE NIANG,01,244,ABRI PROVISOIRE
LOUGA,NGUEUNE SARR,NDIOCK SALL,01,494,CLASSE CM1
LOUGA,NGUEUNE SARR,NGUEUNE SARR 1,01,455,CLASSE CE1
LOUGA,NGUEUNE SARR,NGUEUNE SARR 1,02,463,CLASSE CP
LOUGA,NGUEUNE SARR,NIOUROUKHLENE,01,259,ABRI PROVISOIRE
LOUGA,NGUEUNE SARR,PALENE FALL,01,508,CLASSE CM2
LOUGA,NGUEUNE SARR,SALIM SAR,01,179,ABRI PROVISOIRE
LOUGA,NGUEUNE SARR,SANTHIOU BAYTI,01,454,CLASSE CM2
LOUGA,NGUEUNE SARR,SINE WADE OUOLOF,01,213,ABRI PROVISOIRE
LOUGA,NGUEUNE SARR,TAYBA NDIAYE,01,166,ABRI PROVISOIRE
LOUGA,NGUEUNE SARR,YERMANDE DIENG,01,546,CLASSE CE1
LOUGA,NGUEUNE SARR,YERVAYE DIOP,01,401,ABRI PROVISOIRE
LOUGA,SAKAL,BARALE,01,304,CLASSE CM1
LOUGA,SAKAL,BARALE,02,299,ECOLE SALLE DE CLASSE
LOUGA,SAKAL,GADE NDEMBA OUOLOF,01,286,CE 1
LOUGA,SAKAL,KADIAR PEULH,01,159,CLASSE CE1
LOUGA,SAKAL,KEUR IBRA NIANG,01,390,CLASSE CE1
LOUGA,SAKAL,KEUR MANDIAYE BAKARY,01,397,CLASSE CE2
LOUGA,SAKAL,KEUR MEISSA GAYE,01,298,CLASSE CM1
LOUGA,SAKAL,KEUR MEISSA GAYE,02,299,CE2 ECOLE ELEMENTAIRE
LOUGA,SAKAL,KEUR PATHE SANTHIE,01,269,ABRI PROVISOIRE
LOUGA,SAKAL,KEUR SAMPENDEL,01,439,ABRI PROVISOIRE
LOUGA,SAKAL,MASSAR 2,01,504,CLASSE CM1
LOUGA,SAKAL,MBANDE PEULH,01,355,CLASSE CP
LOUGA,SAKAL,MBEKHAL PEULH,01,177,ABRI PROVISOIRE
LOUGA,SAKAL,NDABE TALL,01,269,CLASSE CE 2
LOUGA,SAKAL,NDAVASS DIAGNE,01,468,CLASSE CM1
LOUGA,SAKAL,NDIAMATHIE FALL,01,322,ABRI PROVISOIRE
LOUGA,SAKAL,NDIEYE SATOURE,01,301,ABRI PROVISOIRE
LOUGA,SAKAL,NDIOBENE MBATAR,01,503,ABRI PROVISOIRE
LOUGA,SAKAL,NGADJI SAR,01,539,CLASSE CE1
LOUGA,SAKAL,NGUICK FALL,01,325,CLASSE CM2
LOUGA,SAKAL,NGUICK FALL,02,324,CLASSE CP2
LOUGA,SAKAL,PENEDJI,01,307,ABRI PROVISOIRE
LOUGA,SAKAL,RIMBAKH SYLL,01,211,CLASSE CP
LOUGA,SAKAL,ROYE DIEYE,01,494,CLASSE CM1
LOUGA,SAKAL,SAKAL,01,460,CLASSE CM1
LOUGA,SAKAL,SAKAL,02,456,CLASSE CP
LOUGA,SAKAL,SAKAL,03,458,CLASSE CE2
LOUGA,SAKAL,SAKAL,04,456,CLASSE CM 2
LOUGA,SAKAL,SAMBA NGARA,01,177,ABRI PROVISOIRE
LOUGA,SAKAL,SANTHIOU MERINA,01,404,ABRI PROVISOIRE
LOUGA,SAKAL,THIALLA KEBE,01,269,ABRI PROVISOIRE
LOUGA,SAKAL,VINDOU,01,314,ABRI PROVISOIRE
LOUGA,SAKAL,YAMANE SECK,01,289,ABRI PROVISOIRE
