DÉPARTEMENT,COMMUNES,LIEU DE VOTE,N°,ÉLECTEURS,IMPLANTATION
BOUNKILING,TANKON,DAROU SALAM MADY MBAYE,01,372,ECOLE DAROU S. M. M SALLE DE CLASS
BOUNKILING,TANKON,DAROU SALAM MADY MBAYE,02,372,ECOLE DAROU S. M. M SALLE DE CLASS
BOUNKILING,TANKON,ECOLE DE BAMBADALLA,01,435,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE KOEL MOUNKTALLA,01,273,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SACITA,01,298,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SARE BOCARA,01,323,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SARE HAMATH SAMBA 2,01,553,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SATEME,01,493,ABRI PROVISOIRE
BOUNKILING,TANKON,ECOLE DE SATEME,02,267,ABRI PROVISOIRE
BOUNKILING,TANKON,GOUTOU DEMBA BA,01,258,ECOLE GOUTOU D.BA SALLE DE CLASS
BOUNKILING,TANKON,SARE HAMATH SAMBA 1,01,107,ABRI PROVISOIRE
BOUNKILING,TANKON,SARE MAMADY DIALLO,01,441,CLASSE CI
BOUNKILING,TANKON,TANKON,01,521,CLASSE CI
BOUNKILING,TANKON,TANKON,02,521,CLASSE CE1
BOUNKILING,TANKON,TANKON,03,521,CLASSE CM1
BOUNKILING,BONA,BONA,01,384,CLASSE CI
BOUNKILING,BONA,BONA,02,384,CLASSE CE1
BOUNKILING,BONA,BONA,03,384,CLASSE CP
BOUNKILING,BONA,BOUGHARI DOUMA,01,126,CLASSE CM1
BOUNKILING,BONA,BOUGHARI DOUMA,02,126,CLASSE CM2
BOUNKILING,BONA,BOUGHARY,01,160,CLASSE CE2
BOUNKILING,BONA,BRIOU,01,175,ABRI PROVISOIRE
BOUNKILING,BONA,DJINIPER KILINKO,01,128,CLASSE CI
BOUNKILING,BONA,DJIRAGONE,01,392,CLASSE CM1
BOUNKILING,BONA,DJIRAGONE,02,392,CLASSE CM2
BOUNKILING,BONA,KAMANGOUBA,01,145,ECOLE CLASSE CP
BOUNKILING,BONA,KAPOUNDOUN DIOLA,01,154,ABRI PROVISOIRE
BOUNKILING,BONA,MAMBIGNE,01,146,ECOLE CLASSE CM2
BOUNKILING,BONA,NIAHOUMP,01,326,CLASSE CI
BOUNKILING,BONA,SOUMBOUNDOU FOGNI,01,245,CLASSE CI
BOUNKILING,BONA,SOUMBOUNDOU FOGNI,02,244,CLASSE CM1
BOUNKILING,DIACOUNDA,ALOUTE MANDINGUE,01,383,ABRI PROVISOIRE
BOUNKILING,DIACOUNDA,BISSARY DIOUB,01,218,CLASSE CE1
BOUNKILING,DIACOUNDA,DIACOUNDA,01,390,CLASSE CM1
BOUNKILING,DIACOUNDA,DIACOUNDA,02,390,CLASSE CM2
BOUNKILING,DIACOUNDA,DJIENDIEME,01,282,CLASSE CM1
BOUNKILING,DIACOUNDA,KAMAGHONE,01,143,ECOLE CLASSE CM1
BOUNKILING,DIACOUNDA,KOUMBAGHOR,01,185,CLASSE CE1
BOUNKILING,DIACOUNDA,MAFONGO,01,264,CLASSE CI
BOUNKILING,DIACOUNDA,NIOROKI,01,220,CLASSE CE2
BOUNKILING,DIACOUNDA,SITA,01,123,ABRI PROVISOIRE
BOUNKILING,DIACOUNDA,YACKO OUOLOF,01,204,ABRI PROVISOIRE
BOUNKILING,INOR,BARANDAMA,01,104,ABRI PROVISOIRE
BOUNKILING,INOR,BASSADA,01,96,CLASSE CI
BOUNKILING,INOR,BISSARI KANSOYE,01,233,CLASSE CI
BOUNKILING,INOR,DIOUROUR 1,01,129,ABRI PROVISOIRE
BOUNKILING,INOR,DIOUROUR 2,01,88,ABRI PROVISOIRE
BOUNKILING,INOR,GADIALEL,01,213,CLASSE CI
BOUNKILING,INOR,INOR,01,513,CLASSE CI
BOUNKILING,INOR,INOR,02,512,CLASSE CM1
BOUNKILING,INOR,KANDIALON,01,316,ABRI PROVISOIRE
BOUNKILING,INOR,KANDIALON,02,315,ABRI PROVISOIRE
BOUNKILING,INOR,MAGNORA DIOLA,01,259,ABRI PROVISOIRE
BOUNKILING,INOR,MAYOR,01,369,CLASSE CM1
BOUNKILING,INOR,MEDINA LAMINE SALL,01,233,CLASSE CI
BOUNKILING,INOR,TASLIMA,01,197,ABRI PROVISOIRE
BOUNKILING,INOR,TOBOR,01,147,ECOLE CLASSE CI
BOUNKILING,INOR,VELINGARA FAMARA MANE,01,100,CLASSE CE1
BOUNKILING,KANDION MANGANA,KAMBOUSSEMA,01,248,ABRI PROVISOIRE
BOUNKILING,KANDION MANGANA,KANDION MANGANA,01,353,CLASSE CM1
BOUNKILING,KANDION MANGANA,SANCANDI,01,191,ABRI PROVISOIRE
BOUNKILING,DIAMBATY,BADION LISS,01,175,ABRI PROVISOIRE
BOUNKILING,DIAMBATY,BANANA,01,229,CLASSE CI
BOUNKILING,DIAMBATY,BAYAMBA,01,483,CLASSE CE1
BOUNKILING,DIAMBATY,DAROU SALAM CISSE,01,481,ABRI PROVISOIRE
BOUNKILING,DIAMBATY,DIALAMBERE,01,175,ABRI PROVISOIRE
BOUNKILING,DIAMBATY,DIAMBATI,01,530,CLASSE CM2
BOUNKILING,DIAMBATY,DIANNAH SONCODOU,01,368,ABRI PROVISOIRE
BOUNKILING,DIAMBATY,KOUKOUYE,01,153,ABRI PROVISOIRE
BOUNKILING,DIAMBATY,MISSIRA SONCODOU,01,273,CLASSE CE2
BOUNKILING,DIAMBATY,SARE ILO,01,207,ECOLE CLASSE CE1
BOUNKILING,DIAMBATY,SYLLACOUNDA,01,242,ECOLE CLASSE CE1
BOUNKILING,DIAMBATY,TOUBA MORICOUNDA,01,92,ECOLE CLASSE CP
BOUNKILING,DIAMBATY,TOUBA MORICOUNDA,02,91,ECOLE CLASSE CE1
BOUNKILING,DIAROUME,BAGADADJI,01,210,CLASSE CE2
BOUNKILING,DIAROUME,BAGADADJI,02,209,CLASSE CP
BOUNKILING,DIAROUME,BANTANTO,01,404,CLASSE CP
BOUNKILING,DIAROUME,BISSARI LANG,01,181,ECOLE CLASSE CP
BOUNKILING,DIAROUME,DIAROUME,01,562,CLASSE CI
BOUNKILING,DIAROUME,DIAROUME,02,561,CLASSE CE2
BOUNKILING,DIAROUME,DIAROUME,03,561,CLASSE CM2
BOUNKILING,DIAROUME,KANDIADIOU,01,262,CLASSE CP
BOUNKILING,DIAROUME,KANDIADIOU,02,262,CM2 ECOLE ELEMENTAIRE
BOUNKILING,DIAROUME,KANDIOUNKOU,01,283,CLASSE CP
BOUNKILING,DIAROUME,KANDIOUNKOU,02,283,SALLE DE CLASSE
BOUNKILING,DIAROUME,KOUSSAOR,01,250,ECOLE CLASSE CE1
BOUNKILING,DIAROUME,MANCONTON,01,237,CLASSE CI
BOUNKILING,DIAROUME,NDIAGNENE,01,269,ABRI PROVISOIRE
BOUNKILING,DIAROUME,NDIAMA,01,422,CLASSE CI
BOUNKILING,DIAROUME,NDIAMA,02,421,CLASSE CE2
BOUNKILING,DIAROUME,NDIAMA,03,421,CLASSE CM1
BOUNKILING,DIAROUME,NDIAMA,04,421,SALLE DE CLASSE
BOUNKILING,DIAROUME,NIANDANKI,01,450,EFA CLASSE CP
BOUNKILING,DIAROUME,SOUAKI,01,360,CLASSE CE2
BOUNKILING,DIAROUME,TOUBA DIASSOR,01,398,CLASSE CI
BOUNKILING,FAOUNE,DIOKOUL,01,341,ABRI PROVISOIRE
BOUNKILING,FAOUNE,FAOUNE,01,449,CLASSE CP
BOUNKILING,FAOUNE,FAOUNE,02,448,CLASSE CE1
BOUNKILING,FAOUNE,FAOUNE,03,448,CLASSE CM1
BOUNKILING,FAOUNE,MADINA BOCAR SY,01,286,CLASSE CE2
BOUNKILING,FAOUNE,MADINA BOCAR SY,02,286,CLASSE CM1
BOUNKILING,FAOUNE,MADINA DEMBA GANO,01,522,CP
BOUNKILING,FAOUNE,SARE DEMBA THIOUNE,01,292,ECOLE CLASSE CI
BOUNKILING,FAOUNE,SARE PATHE DIALLO,01,339,ABRI PROVISOIRE
BOUNKILING,FAOUNE,SINTHIOU ALIMOU BARRY,01,344,CLASSE CP
BOUNKILING,FAOUNE,SINTHIOU ALIMOU BARRY,02,344,ECOLE CLASSE CE1
BOUNKILING,FAOUNE,TOUBA MOURIDE,01,372,CLASSE CI
BOUNKILING,FAOUNE,TOUBA MOURIDE,02,372,CLASSE CP
BOUNKILING,FAOUNE,TOUBA MOURIDE,03,371,ECOLE CLASSE CM2
GOUDOMP,DIATTACOUNDA,ECOLE 1 DE DIATTACOUNDA 1,01,598,ECOLE ELEMENTAIRE CLASSE CM2
GOUDOMP,DIATTACOUNDA,ECOLE 1 DE DIATTACOUNDA 1,02,600,ECOLE ELEMENTAIRE CLASSE CM1
GOUDOMP,DIATTACOUNDA,ECOLE 1 DE DIATTACOUNDA 1,03,120,ECOLE ELEMENTAIRE CLASSE CE1 A
GOUDOMP,DIATTACOUNDA,ECOLE 2 DE DIATTACOUNDA 1,01,598,ECOLE ELEMENTAIRE CLASSE CM2
GOUDOMP,DIATTACOUNDA,ECOLE 2 DE DIATTACOUNDA 1,02,419,SALLE DE CLASSE
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 1,01,568,CLASSE CIA
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 1,02,568,CLASSE CPA
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 1,03,568,CLASSE CPB
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 1,04,564,CLASSE CE1B
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 1,05,568,CLASSE CE2 A
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 1,06,564,SALLE DE CLASSE
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 1,07,508,SALLE DE CLASSE
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 2,01,554,CLASSE CM2A
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 2,02,553,CLASSE CM2B
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 2,03,553,CLASSE CM1B
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 2,04,553,SALLE DE CLASSE
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 3,01,376,CLASSE CM1A
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 3,02,376,CLASSE CM1B
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 3,03,376,CLASSE CE1A
GOUDOMP,GOUDOMP,ECOLE ELEMENTAIRE 3,04,375,CLASSE CE1B
GOUDOMP,SAMINE,SAMINE ESCALE,01,578,ECOLE ELEMENTAIRE CM2
GOUDOMP,SAMINE,SAMINE ESCALE,02,578,ECOLE ELEMENTAIRE CE1
GOUDOMP,SAMINE,SAMINE ESCALE,03,577,ECOLE ELEMENTAIRE CP
GOUDOMP,SAMINE,SAMINE ESCALE,04,577,ECOLE ELEMENTAIRE CM1
GOUDOMP,SAMINE,SAMINE SANTO,01,364,CEM SALLE 5E
GOUDOMP,TANAFF,BADING,01,178,ABRI PROVISOIRE
GOUDOMP,TANAFF,TANAFF,01,568,CLASSE CI
GOUDOMP,TANAFF,TANAFF,02,567,CLASSE CP
GOUDOMP,TANAFF,TANAFF,03,567,CLASSE CE1
GOUDOMP,TANAFF,TANAFF,04,567,CLASSE CE2
GOUDOMP,TANAFF,TANAFF,05,567,SALLE DE CLASSE
GOUDOMP,DJIBANAR,BAFATA 1,01,564,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,DJIBANAR,BIRKAMA,01,497,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,DJIBANAR,BIRKAMA,02,497,ECOLE ELEMENTAIRE SALLE 2
GOUDOMP,DJIBANAR,BIRKAMA,03,496,ECOLE ELEMENTAIRE SALLE 3
GOUDOMP,DJIBANAR,DIATTACOUNDA 2,01,508,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,DJIBANAR,DJIBANAR,01,555,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,DJIBANAR,DJIBANAR,02,555,ECOLE ELEMENTAIRE SALLE 2
GOUDOMP,DJIBANAR,DJIBANAR,03,554,ECOLE ELEMENTAIRE SALLE 3
GOUDOMP,DJIBANAR,DJIBANAR,04,553,SALLE DE CLASSE
GOUDOMP,DJIBANAR,KLONIA,01,142,ABRI PROVISOIRE
GOUDOMP,DJIBANAR,KOUNAYAN,01,582,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,KAOUR,KANEMA MANCAGNE,01,125,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,KAOUR,KAOUR,01,443,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,KAOUR,KAOUR,02,442,ECOLE ELEMENTAIRE SALLE 2
GOUDOMP,KAOUR,MANECOUNDA 2,01,190,ABRI PROVISOIRE
GOUDOMP,KAOUR,MANGACOUNDA,01,269,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,KAOUR,MANGACOUNDA,02,268,ECOLE ELEMENTAIRE SALLE DE CLA
GOUDOMP,KAOUR,PONTODOSSE,01,194,ECOLE ELEMENTAIRE SALLE1
GOUDOMP,KAOUR,SINGHERE,01,285,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,MANGAROUNGOU SANTO,BEYLAN,01,260,ABRI PROVISOIRE
GOUDOMP,MANGAROUNGOU SANTO,BINAKO,01,396,ECOLE ELEMENTAIRE SALLE1
GOUDOMP,MANGAROUNGOU SANTO,DJIDADJI MANDINGUE,01,414,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,MANGAROUNGOU SANTO,KARANTABA SOUCOUTOTO,01,270,ABRI PROVISOIRE
GOUDOMP,MANGAROUNGOU SANTO,KIGNINE,01,288,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,MANGAROUNGOU SANTO,KOUGNARA DOUMA,01,351,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,MANGAROUNGOU SANTO,KOUGNARA DOUMA,02,351,ECOLE  ELEMENTAIRE  SALLE 2
GOUDOMP,MANGAROUNGOU SANTO,MANGAROUNGOU DOUMA,01,336,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,MANGAROUNGOU SANTO,MANGAROUNGOU SANTO,01,290,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,MANGAROUNGOU SANTO,MANGAROUNGOU SANTO,02,290,ECOLE ELEMENTAIRE SALLE 2
GOUDOMP,MANGAROUNGOU SANTO,MISSIRA MANGAROUNGOU,01,352,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,MANGAROUNGOU SANTO,SAMBELCOUNDA DJIRBAN,01,259,FOYER DES JEUNES
GOUDOMP,MANGAROUNGOU SANTO,SEGAFOULA,01,231,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,MANGAROUNGOU SANTO,SOUMACOUNDA,01,328,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,ATHIOUFA,01,269,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,BANI,01,206,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,BOUKAOUR,01,290,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,DJIMASSAR,01,168,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,DJIMBANA,01,323,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,DJIMBANA,02,323,ECOLE ELEMENTAIRE SALLE 2
GOUDOMP,SIMBANDI BALANTE,ECOLE DE BONDALI,01,201,CLASSE CE2
GOUDOMP,SIMBANDI BALANTE,FARABA,01,183,ABRI PROVISOIRE
GOUDOMP,SIMBANDI BALANTE,HAMDALAYE,01,390,ECOLE ELEMENTAIRE CLASSE CE1
GOUDOMP,SIMBANDI BALANTE,KOLANE BALANTE,01,521,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,MANDINA BALANTE 2,01,445,ECOLE ELEMENTAIRE SALLE1
GOUDOMP,SIMBANDI BALANTE,MANDINA PEULH,01,138,ECOLE ELEMENTAIRE CM1
GOUDOMP,SIMBANDI BALANTE,MANECOUNDA 1,01,335,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,MISSIRA SAFANE,01,330,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,MISSIRA SAFANE,02,329,ECOLE ELEMENTAIRE SALLE 2
GOUDOMP,SIMBANDI BALANTE,NIAFOR SANTO,01,560,ECOLE ELEMENTAIRE CLASSE CE1
GOUDOMP,SIMBANDI BALANTE,SAFANE,01,511,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,SIMBANDI BALANTE,01,594,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,SIMBANDI BALANTE,02,594,ECOLE ELEMENTAIRE SALLE 2
GOUDOMP,SIMBANDI BALANTE,SIMBANDI BALANTE,03,593,ECOLE ELEMENTAIRE SALLE 3
GOUDOMP,SIMBANDI BALANTE,TEMENTO MANDINGUE,01,273,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,TERIMBASSE BALANTE,01,180,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,SIMBANDI BALANTE,TERIMBASSE BALANTE,02,181,ECOLE ELEMENTAIRE SALLE 2
GOUDOMP,SIMBANDI BALANTE,THIAR,01,268,ECOLE ELEMENTAIRE CLASSE CE2
GOUDOMP,SIMBANDI BALANTE,THIAR,02,267,ECOLE ELEMENTAIRE CLASSE CP
GOUDOMP,YARANG BALANTE,BAMBATO,01,238,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,BILASSAR BALANTE,01,370,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,FARADIANTO MANDINGUE,01,450,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,FASSADA,01,330,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,FASSANE,01,349,ABRI PROVISOIRE
GOUDOMP,YARANG BALANTE,KANICO,01,233,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,KOUGNE MANDINGUE,01,311,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,LIMANE,01,395,ABRI PROVISOIRE
GOUDOMP,YARANG BALANTE,SANOU SENEGAL,01,360,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,SATHIOUM,01,364,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,SINA,01,320,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,SINDIMA MANDINGUE,01,494,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,THIANAFF,01,315,ECOLE ELEMENTAIRE SALLE 2
GOUDOMP,YARANG BALANTE,YARANG BALANTE,01,508,ECOLE ELEMENTAIRE SALLE 1
GOUDOMP,YARANG BALANTE,YARANG BALANTE,02,508,ECOLE  ELEMENTAIRE SALLE 2
GOUDOMP,KARANTABA,BAMBADIONG,01,494,CLASSE CI
GOUDOMP,KARANTABA,DIARENG,01,389,CLASSE CE2
GOUDOMP,KARANTABA,DIARENG,02,388,CLASSE CI
GOUDOMP,KARANTABA,DIARENG,03,388,CLASSE CE1
GOUDOMP,KARANTABA,DJIDINKY MANDINGUE,01,399,CLASSE CI
GOUDOMP,KARANTABA,KARANTABA,01,543,CLASSE CI
GOUDOMP,KARANTABA,KARANTABA,02,543,CLASSE CE1
GOUDOMP,KARANTABA,KARANTABA,03,541,CLASSE CE2
GOUDOMP,KARANTABA,KARANTABA,04,542,CLASSE CM1
GOUDOMP,KARANTABA,KOUBONI,01,270,CLASSE CI
GOUDOMP,KARANTABA,MANCONONDING,01,155,ECOLE ELEMENTAIRE CE1
GOUDOMP,KARANTABA,SAMBOU,01,238,CLASSE CI
GOUDOMP,KARANTABA,SANDINIERI,01,419,CLASSE CI
GOUDOMP,KARANTABA,SANDINIERI,02,418,CLASSE CE1
GOUDOMP,KOLIBANTANG,BANTANDIANG,01,257,CLASSE CI
GOUDOMP,KOLIBANTANG,BANTANDIANG,02,257,CLASSE CE1
GOUDOMP,KOLIBANTANG,KERACOUNDA,01,297,CLASSE CI
GOUDOMP,KOLIBANTANG,KERACOUNDA,02,297,CLASSE CE1
GOUDOMP,KOLIBANTANG,KOLIBANTANG,01,263,CLASSE CI
GOUDOMP,KOLIBANTANG,KOLIBANTANG,02,265,ECOLE ELEMENTAIRE (ABRI)
GOUDOMP,KOLIBANTANG,MAKA,01,409,CLASSE CI
GOUDOMP,KOLIBANTANG,MEDINA DEMBA SOW,01,153,ECOLE ELEMENTAIRE CM2
GOUDOMP,KOLIBANTANG,MISSIRA BOURBON,01,174,ABRI PROVISOIRE
GOUDOMP,KOLIBANTANG,MOBAYA,01,443,CLASSE CI
GOUDOMP,KOLIBANTANG,MOYAFARA,01,343,CLASSE CI
GOUDOMP,KOLIBANTANG,SARE HALAL,01,312,CLASSE CI
GOUDOMP,KOLIBANTANG,SOBALI,01,262,CLASSE CI
GOUDOMP,BAGHERE,BAGHERE,01,297,CLASSE CI
GOUDOMP,BAGHERE,BAGHERE,02,297,CLASSE CP
GOUDOMP,BAGHERE,BAKIDIOTO,01,413,CLASSE CI
GOUDOMP,BAGHERE,DIARIFA,01,136,CLASSE DE CM1
GOUDOMP,BAGHERE,KAFOUL,01,253,CLASSE CI
GOUDOMP,BAGHERE,KANDIENOU SOUCOTOTO,01,363,ABRI PROVISOIRE
