DÉPARTEMENT,COMMUNES,LIEU DE VOTE,N°,ÉLECTEURS,IMPLANTATION
KANEL,KANEL,CEM DE KANEL,02,420,SALLE DE CLASSE
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 1,01,592,CLASSE CE1B
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 1,02,597,CLASSE CM1A
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 1,03,593,CLASSE CE2A
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 1,04,596,SALLE DE CLASSE
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 1,05,292,SALLE DE CLASSE
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 2,01,539,CLASSE CM1B
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 2,02,534,CLASSE CE1A
KANEL,KANEL,MAIRIE DE KANEL,01,596,ECOLE 3 CLASSE CE1
KANEL,KANEL,MAIRIE DE KANEL,02,597,ECOLE 3 CLASSE CM1
KANEL,KANEL,MAIRIE DE KANEL,03,413,ECOLE 3 CLASSE CM2
KANEL,ODOBERE,ODOBERE,01,593,CLASSE CPA
KANEL,ODOBERE,ODOBERE,02,599,CLASSE CM 1 A
KANEL,ODOBERE,ODOBERE,03,600,CLASSE CIA
KANEL,ODOBERE,ODOBERE,04,598,CLASSE CM 2 ECOLE
KANEL,ODOBERE,ODOBERE,05,594,SALLE DE CLASSE
KANEL,ODOBERE,ODOBERE,06,206,CLASSE CM2
KANEL,OUAOUNDE,ECOLE DE WAOUNDE,01,516,CLASSE CIB
KANEL,OUAOUNDE,ECOLE DE WAOUNDE,02,514,CLASSE CM2B
KANEL,OUAOUNDE,ECOLE DE WAOUNDE,03,522,CLASSE CM2A
KANEL,OUAOUNDE,ECOLE DE WAOUNDE,04,521,CLASSE CM1B
KANEL,OUAOUNDE,ECOLE DE WAOUNDE,05,521,CLASSE CM1A
KANEL,OUAOUNDE,ECOLE DE WAOUNDE,06,518,CLASSE CE2A
KANEL,OUAOUNDE,ECOLE DE WAOUNDE,07,520,CLASSE CE1A
KANEL,OUAOUNDE,ECOLE DE WAOUNDE,08,517,CLASSE CPB
KANEL,SEMME,DISPENSAIRE,01,520,SALLE ANNEXE
KANEL,SEMME,DISPENSAIRE,02,283,SALLE
KANEL,SEMME,ECOLE ELEMENTAIRE,01,545,CLASSE CM2
KANEL,SEMME,ECOLE ELEMENTAIRE,02,552,CLASSE CPB
KANEL,SEMME,ECOLE ELEMENTAIRE,03,542,CLASSE CE1A
KANEL,SEMME,ECOLE ELEMENTAIRE,04,542,CLASSE CIB
KANEL,SEMME,ECOLE ELEMENTAIRE,05,253,SALLE DE CLASSE
KANEL,SEMME,MAIRIE,01,598,SALLE DE CONFERENCE
KANEL,SEMME,MAIRIE,02,61,SALLE
KANEL,SINTHIOU BAMAMBE BANADJI,BANADJI,01,498,CLASSE CP
KANEL,SINTHIOU BAMAMBE BANADJI,BANADJI,02,505,CLASSE CE2
KANEL,SINTHIOU BAMAMBE BANADJI,BANADJI,03,511,ECOLE SALLE DE CLASSE
KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,01,600,CLASSE CPA
KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,02,600,CLASSE CE1B
KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,03,600,CLASSE CE2A
KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,04,600,CLASSE CM1B
KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,05,600,CLASSE CIA
KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,06,600,CLASSE CM2A
KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,07,600,CLASSE CE1A
KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,08,477,SALLE DE CLASSE
KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,09,318,CLASSE CM1 A
KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,10,403,CLASSE CM2 B
KANEL,AOURE,AOURE,01,600,ECOLE CLASSE CI
KANEL,AOURE,AOURE,02,600,ECOLE CLASSE CE1
KANEL,AOURE,AOURE,03,600,ECOLE CLASSE CE2
KANEL,AOURE,AOURE,04,600,ECOLE CLASSE CM1
KANEL,AOURE,AOURE,05,600,CM 2 A
KANEL,AOURE,AOURE,06,545,SALLE DE CLASSE
KANEL,AOURE,BOKISSABOUDOU,01,310,ECOLE CLASSE CI
KANEL,AOURE,BOULBI,01,338,ABRI PROVISOIRE
KANEL,AOURE,DIALLOUBE,01,573,ECOLE CLASSE CI
KANEL,AOURE,DIALLOUBE,02,579,ECOLE CLASSE CE2
KANEL,AOURE,DIAMOUGUEL,01,506,ECOLE CLASSE CI
KANEL,AOURE,DIAMOUGUEL,02,504,ECOLE CLASSE CP
KANEL,AOURE,DIAMOUGUEL,03,507,ECOLE CLASSE CM1
KANEL,AOURE,DIAOBE KOBILO,01,483,ECOLE SALLE CLASSE 1
KANEL,AOURE,DIAOBE KOBILO,02,118,ECOLE SALLE CLASSE 2
KANEL,AOURE,DOUDE BAGUE,01,331,ABRI PROVISOIRE
KANEL,AOURE,DOUNDE,01,424,ECOLE CLASSE CM1
KANEL,AOURE,DOUNDE,02,428,ECOLE CLASSE CI
KANEL,AOURE,DOUNDE,03,430,ECOLE SALLE DE CLASSE
KANEL,AOURE,GODIOVEL,01,327,ABRI PROVISOIRE
KANEL,AOURE,MAYEL NDAGANE,01,197,ECOLE CLASSE CI
KANEL,AOURE,NDIOTT,01,412,ECOLE CLASSE CI
KANEL,AOURE,NDIOTT,02,406,CP
KANEL,AOURE,NIANGANA THIEDEL,01,178,ECOLE CLASSE CI
KANEL,AOURE,PATOUKI ORIENTAL,01,144,ABRI PROVISOIRE
KANEL,AOURE,SINDOU,01,241,ECOLE SALLE CLASSE 1
KANEL,AOURE,VALEL,01,436,ECOLE CLASSE CI
KANEL,AOURE,VALEL,02,443,ECOLE CLASSE CE 2
KANEL,AOURE,YERIMALE TOROBE,01,526,ECOLE CLASSE CI
KANEL,AOURE,YERIMALE TOROBE,02,540,ECOLE CLASSE CE1
KANEL,BOKILADJI,ADABERE,01,532,ECOLE CLASSE CI
KANEL,BOKILADJI,ADABERE,02,525,ECOLE CLASSE CM2
KANEL,BOKILADJI,ALANA,01,539,ABRI PROVISOIRE
KANEL,BOKILADJI,APPE DIAOUBE,01,430,ECOLE CLASSE CI
KANEL,BOKILADJI,APPE DIAOUBE,02,321,ECOLE SALLE DE CLASSE
KANEL,BOKILADJI,BABANGOL,01,464,ECOLE CLASSE CI
KANEL,BOKILADJI,BOKILADJI,01,596,ECOLE CLASSE CI
KANEL,BOKILADJI,BOKILADJI,02,594,ECOLE CLASSE CM2
KANEL,BOKILADJI,BOKILADJI,03,599,CE1
KANEL,BOKILADJI,BONDJI WALI,01,332,ECOLE CLASSE CI
KANEL,BOKILADJI,BONDJI WALI,02,324,ECOLE CLASSE CP
KANEL,BOKILADJI,BONDJI WALI,03,326,ECOLE CLASSE CE2
KANEL,BOKILADJI,FADIARA,01,381,ECOLE CLASSE CI
KANEL,BOKILADJI,GANGUEL MAKA,01,588,ECOLE CLASSE CI
KANEL,BOKILADJI,GANGUEL MAKA,02,584,ECOLE CLASSE CE1
KANEL,BOKILADJI,GAOUDE BOFFE,01,360,ECOLE CLASSE CI
KANEL,BOKILADJI,GAOUDE BOFFE,02,353,ECOLE CLASSE CP
KANEL,BOKILADJI,KAWAL,01,548,ABRI PROVISOIRE
KANEL,BOKILADJI,KAWAL,02,106,ABRI PROVISOIRE
KANEL,BOKILADJI,LOBALI,01,596,ECOLE CLASSE CI
KANEL,BOKILADJI,LOBALI,02,600,ECOLE CLASSE CM1
KANEL,BOKILADJI,LOBALI,03,126,ECOLE CLASSE CP
KANEL,BOKILADJI,OURO MBOULEL,01,542,ECOLE CLASSE CI
KANEL,BOKILADJI,SINTHIOU FADIARA,01,401,ECOLE CLASSE CI
KANEL,BOKILADJI,SINTHIOU FADIARA,02,396,SALLE DE CLASSE
KANEL,BOKILADJI,THIAGNAF,01,563,ECOLE CLASSE CE1
KANEL,BOKILADJI,YACINE LACKE,01,495,ECOLE CLASSE CI
KANEL,BOKILADJI,YACINE LACKE,02,495,ECOLE CLASSE CM1
KANEL,BOKILADJI,YACINE LACKE,03,425,SALLE DE CLASSE
KANEL,ORKADIERE,BALEL,01,477,ABRI PROVISOIRE
KANEL,ORKADIERE,BARKATOU,01,377,ABRI PROVISOIRE
KANEL,ORKADIERE,BARKATOU,02,382,ABRI PROVISOIRE
KANEL,ORKADIERE,BARKEVI,01,392,ECOLE CLASSE CI
KANEL,ORKADIERE,DIELLA,01,486,ECOLE CLASSE CI
KANEL,ORKADIERE,DIELLA,02,490,ECOLE CLASSE CE1
KANEL,ORKADIERE,DIELLA,03,485,ECOLE CLASSE CM1
KANEL,ORKADIERE,DIELLA,04,477,CLASSE CE2 ECOLE
KANEL,ORKADIERE,GANGUEL SOULE,01,440,ECOLE CLASSE CI
KANEL,ORKADIERE,GANGUEL SOULE,02,442,ECOLE CLASSE CE2
KANEL,ORKADIERE,GANGUEL SOULE,03,441,ECOLE CLASSE CM1
KANEL,ORKADIERE,GANGUEL SOULE,04,434,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,GASSAMBERI,01,416,ECOLE CLASSE CI
KANEL,ORKADIERE,GASSAMBERI,02,261,ECOLE CLASSE CM1
KANEL,ORKADIERE,GOUMAL,01,418,ECOLE CLASSE CI
KANEL,ORKADIERE,GOUMAL,02,417,ECOLE CLASSE CM1
KANEL,ORKADIERE,GOURIKI COLIABE,01,361,ECOLE CLASSE CI
KANEL,ORKADIERE,GOURIKI COLIABE,02,361,SALLE DE CLASSE
KANEL,ORKADIERE,GOURIKI SAMBA DIOM,01,462,ECOLE CLASSE CI
KANEL,ORKADIERE,ORKADIERE,01,581,ECOLE CLASSE CI
KANEL,ORKADIERE,ORKADIERE,02,578,ECOLE CLASSE CP
KANEL,ORKADIERE,ORKADIERE,03,578,ECOLE CLASSE CE1
KANEL,ORKADIERE,ORKADIERE,04,582,ECOLE CLASSE CE2
KANEL,ORKADIERE,ORKADIERE,05,578,ECOLE CLASSE CM1
KANEL,ORKADIERE,ORKADIERE,06,580,SALLE DELIBERATION EX MAIS. COMMU
KANEL,ORKADIERE,ORKADIERE,07,592,ETAT-CIVIL EX MAIS. COMMUN.
KANEL,ORKADIERE,ORKADIERE,08,576,ABRI PROVISOIRE EX MAIS. COMMUN.
KANEL,ORKADIERE,ORKADIERE,09,395,ABRI PROVISOIRE EX MAIS. COMMUN.
KANEL,ORKADIERE,PADALAL,01,475,ECOLE CLASSE CI
KANEL,ORKADIERE,PADALAL,02,474,ECOLE CLASSE CE1
KANEL,ORKADIERE,PADALAL,03,474,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,POLEL DIAOUBE,01,471,ECOLE CLASSE CI
KANEL,ORKADIERE,POLEL DIAOUBE,02,474,ECOLE CLASSE CE1
KANEL,ORKADIERE,POLEL DIAOUBE,03,471,CLASSE CE 2 ECOLE
KANEL,ORKADIERE,SINTHIANE DIOUDE,01,418,ECOLE CLASSE CI
KANEL,ORKADIERE,SINTHIOU POLEL,01,563,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,VINDOU BOSSEABE,01,547,ECOLE CLASSE CI
KANEL,ORKADIERE,VINDOU BOSSEABE,02,556,ECOLE CLASSE CE1
KANEL,ORKADIERE,VINDOU BOSSEABE,03,559,ECOLE CLASSE CM1
KANEL,ORKADIERE,VINDOU BOSSEABE,04,553,ECOLE CLASSE CP
KANEL,ORKADIERE,VINDOU BOSSEABE,05,551,ECOLE SALLE DE CLASSE
KANEL,NDENDORY,ANDI YARI,01,556,CLASSE CE1
KANEL,NDENDORY,BAPALEL,01,387,CLASSE CI
KANEL,NDENDORY,BAPALEL,02,390,ABRI PROVISOIRE ECOLE
KANEL,NDENDORY,BARMATHIAL,01,497,CLASSE CM2
KANEL,NDENDORY,BOKI,01,117,ABRI PROVISOIRE
KANEL,NDENDORY,DAIBA,01,390,CLASSE CM2
KANEL,NDENDORY,DIAMALY,01,207,ABRI PROVISOIRE
KANEL,NDENDORY,GOUREL HADJI,01,314,CLASSE CM 2
KANEL,NDENDORY,KELLOL,01,313,CLASSE CE1
KANEL,NDENDORY,LORDOUGA,01,116,ABRI PROVISOIRE
KANEL,NDENDORY,MANDIOUMBA,01,108,ABRI PROVISOIRE
KANEL,NDENDORY,NDEINDORI,01,588,CLASSE CE2
KANEL,NDENDORY,NDEINDORI,02,586,CLASSE CI
KANEL,NDENDORY,NDEINDORI,03,586,CLASSE CE 1
KANEL,NDENDORY,NDEINDORI,04,582,CLASSE CM2
KANEL,NDENDORY,NDEINDORI,05,584,ECOLE CLASSE CP
KANEL,NDENDORY,NDEINDORI,06,582,ECOLE CLASSE CM1
KANEL,NDENDORY,NGANO,01,576,CLASSE CM2
KANEL,NDENDORY,NGANO,02,572,CLASSE CE2
KANEL,NDENDORY,NGANO,03,84,CLASSE CM1
KANEL,NDENDORY,ORNDOLDE,01,537,CLASSE CE1
KANEL,NDENDORY,ORNDOLDE,02,533,CLASSE CM1
KANEL,NDENDORY,ORNDOLDE,03,531,CLASSE CM2
KANEL,NDENDORY,SAVADOGUEL,01,13,ABRI PROVISOIRE
KANEL,NDENDORY,SENO PALEL,01,536,CLASSE CP
KANEL,NDENDORY,SENO PALEL,02,537,CLASSE CE 2
KANEL,NDENDORY,SENO PALEL,03,532,CLASSE CM2
KANEL,NDENDORY,SENO PALEL,04,250,CLASSE CM1
KANEL,NDENDORY,TEKINGUEL,01,484,CLASSE CM2
KANEL,NDENDORY,TEKINGUEL,02,480,ABRI PROVISOIRE ECOLE
KANEL,NDENDORY,WENDOU NODI,01,508,ABRI PROVISOIRE
KANEL,NDENDORY,WENDOU NODI,02,511,ABRI PROVISOIRE ECOLE
KANEL,NDENDORY,WINDE DIOHE,01,126,CLASSE CE1
KANEL,WOURO SIDY,BOW,01,471,CLASSE CI
KANEL,WOURO SIDY,BOW,02,474,SALLE DE CLASSE
KANEL,WOURO SIDY,DOLOL,01,281,CLASSE CP
KANEL,WOURO SIDY,ECOLE SORINGHO SEBBE,01,436,CLASSE CE1A
KANEL,WOURO SIDY,ECOLE SORINGHO SEBBE,02,433,CLASSE CM1B
KANEL,WOURO SIDY,ECOLE SORINGHO SEBBE,03,435,ABRI PROVISOIRE ECOLE
KANEL,WOURO SIDY,FETE BOVE,01,160,ABRI PROVISOIRE
KANEL,WOURO SIDY,FORA DIAWARA,01,412,CLASSE CM2
KANEL,WOURO SIDY,FOUMIHARA DEMBOUBE,01,555,CLASSE CE2
KANEL,WOURO SIDY,FOUMIHARA DIAMWELY,01,437,CLASSE CM2
KANEL,WOURO SIDY,FOUMIHARA DIOBE,01,347,CLASSE CM1
KANEL,WOURO SIDY,FOUMIHARA DIOBE,02,347,CLASSE CI ECOLE
KANEL,WOURO SIDY,LEWE DAMGA,01,446,CLASSE CE2
KANEL,WOURO SIDY,MADINA TOROBE,01,466,CLASSE CE1
KANEL,WOURO SIDY,MADINA TOROBE,02,471,CLASSE CM2
KANEL,WOURO SIDY,MBOUNG,01,22,ABRI PROVISOIRE
KANEL,WOURO SIDY,MBOUNGUIEL,01,89,ABRI PROVISOIRE
KANEL,WOURO SIDY,NAMARI,01,529,ABRI PROVISOIRE
KANEL,WOURO SIDY,NGHAR,01,50,ABRI PROVISOIRE
KANEL,WOURO SIDY,OURO SIDI,01,536,CLASSE CE2
KANEL,WOURO SIDY,OURO SIDI,02,534,CLASSE CM2
KANEL,WOURO SIDY,OURO SIDI,03,532,SALLE DE CLASSE
KANEL,WOURO SIDY,RANEROU ORIENTAL,01,5,ABRI PROVISOIRE
KANEL,WOURO SIDY,SINTHIANE,01,488,CLASSE CP
KANEL,WOURO SIDY,SINTHIANE,02,487,CLASSE CE2
KANEL,WOURO SIDY,SINTHIANE,03,490,CLASSE CM2
KANEL,WOURO SIDY,SINTHIANE,04,487,CLASSE CI ECOLE
KANEL,WOURO SIDY,SORINGHO POULAR,01,398,CLASSE CM1
KANEL,WOURO SIDY,SORINGHO POULAR,02,394,ECOLE SALLE DE CLASSE
KANEL,WOURO SIDY,THIALI MAKA,01,382,CLASSE CM1
KANEL,WOURO SIDY,THIALI MAKA,02,389,ECOLE SALLE DE CLASSE
KANEL,WOURO SIDY,THIALY SOUBALO,01,587,ABRI PROVISOIRE
KANEL,WOURO SIDY,THIEMPING,01,562,CLASSE CE1
KANEL,WOURO SIDY,THIEMPING,02,556,CLASSE CM2
KANEL,WOURO SIDY,THIEMPING,03,558,SALLE DE CLASSE
KANEL,WOURO SIDY,VENDOU ALY,01,129,ABRI PROVISOIRE
MATAM,MATAM,ECOLE DIAMEL,01,598,CLASSE CM1 A
MATAM,MATAM,ECOLE DIAMEL,02,598,CLASSE CM2 A
MATAM,MATAM,ECOLE DIAMEL,03,553,CLASSE CE2 A
MATAM,MATAM,ECOLE GOUREL SERIGNE,01,593,CLASSE CP B
MATAM,MATAM,ECOLE GOUREL SERIGNE,02,597,CLASSE CI B
MATAM,MATAM,ECOLE GOUREL SERIGNE,03,595,CLASSE CI A
MATAM,MATAM,ECOLE GOUREL SERIGNE,04,486,CLASSE CE2 B
MATAM,MATAM,ECOLE MATAM 1,01,538,CLASSE CM2 B
MATAM,MATAM,ECOLE MATAM 1,02,535,CLASSE CM1 A
MATAM,MATAM,ECOLE MATAM 1,03,532,CLASSE CM1 C
MATAM,MATAM,ECOLE MATAM 1,04,467,CLASSE CE2 C
MATAM,MATAM,ECOLE MATAM 2,01,495,CLASSE CM1 B
MATAM,MATAM,ECOLE MATAM 2,02,491,CLASSE CI B
MATAM,MATAM,ECOLE MATAM 2,03,493,CLASSE CE1 A
MATAM,MATAM,ECOLE MATAM 2,04,496,CLASSE CE2 A
MATAM,MATAM,ECOLE MATAM 4,01,586,CLASSE CI A
MATAM,MATAM,ECOLE MATAM 4,02,585,CLASSE CP A
MATAM,MATAM,ECOLE MATAM 4,03,580,CLASSE CP B
MATAM,MATAM,ECOLE MATAM 4,04,583,CLASSE CE1 A
MATAM,MATAM,ECOLE NAVEL,01,497,CLASSE CE2
MATAM,MATAM,ECOLE NAVEL,02,496,CLASSE CM1
MATAM,MATAM,ECOLE NAVEL,03,307,CLASSE CM2
MATAM,NGUIDJILONE,ALI OURI,01,413,CLASSE CM 2
MATAM,NGUIDJILONE,ALI OURI,02,413,CLASSE CM 1
MATAM,NGUIDJILONE,ALI OURI,03,388,CLASSE CE 2
MATAM,NGUIDJILONE,ECOLE FRANCO ARABE,01,298,SALLE DE CLASSE
MATAM,NGUIDJILONE,ECOLE FRANCO ARABE,02,304,SALLE DE CLASSE
MATAM,NGUIDJILONE,ECOLE FRANCO ARABE,03,318,SALLE DE CLASSE
MATAM,NGUIDJILONE,KEDELE,01,545,ECOLE / CLASSE CM2
MATAM,NGUIDJILONE,NGUIDJILONE,01,594,CLASSE CM2 A
MATAM,NGUIDJILONE,NGUIDJILONE,02,592,CLASSE CM2 B
MATAM,NGUIDJILONE,NGUIDJILONE,03,591,CLASSE CM1 A
MATAM,NGUIDJILONE,NGUIDJILONE,04,588,CLASSE CM1 B
MATAM,NGUIDJILONE,NGUIDJILONE,05,203,ECOLE / CLASSE CE1 A
MATAM,NGUIDJILONE,SOMONO,01,538,ECOLE / CLASSE CP
MATAM,OUROSSOGUI,C.E.M. OURROSSOGUI,01,471,SALLE 1
MATAM,OUROSSOGUI,C.E.M. OURROSSOGUI,02,471,SALLE 4
MATAM,OUROSSOGUI,C.E.M. OURROSSOGUI,03,469,CLASSE 17
MATAM,OUROSSOGUI,C.E.M. OURROSSOGUI,04,468,CLASSE 15
MATAM,OUROSSOGUI,ECOLE 1 (AINOUMADY 1),01,480,CLASSE CM1 A
MATAM,OUROSSOGUI,ECOLE 1 (AINOUMADY 1),02,480,CLASSE CE2 A
MATAM,OUROSSOGUI,ECOLE 1 (AINOUMADY 2),01,344,CLASSE CM1 B
MATAM,OUROSSOGUI,ECOLE 1 (AINOUMADY 2),02,344,CLASSE CE1 A
MATAM,OUROSSOGUI,ECOLE 2,01,539,CLASSE CM2 A
MATAM,OUROSSOGUI,ECOLE 2,02,539,CALSSE CM2 B
MATAM,OUROSSOGUI,ECOLE 2,03,539,CALSSE CPB
MATAM,OUROSSOGUI,ECOLE 2,04,539,CLASSE CE2 A
MATAM,OUROSSOGUI,ECOLE 2,05,524,CLASSE CE2 B
MATAM,OUROSSOGUI,ECOLE 3,01,524,CLASSE CM2 B
MATAM,OUROSSOGUI,ECOLE 3,02,526,CLASSE CM1 A
MATAM,OUROSSOGUI,ECOLE 3,03,524,CLASSE CI A
MATAM,OUROSSOGUI,ECOLE 3,04,522,CLASSE CP A
MATAM,OUROSSOGUI,ECOLE OUROSSOGUE 4,01,585,CLASSE CM1 B
MATAM,OUROSSOGUI,ECOLE OUROSSOGUE 4,02,584,CLASSE CP A
MATAM,OUROSSOGUI,ECOLE OUROSSOGUE 4,03,584,CLASSE CE1 A
MATAM,THILOGNE,ECOLE 1,01,273,CLASSE CIA
MATAM,THILOGNE,ECOLE 1,02,275,CLASSE CIC
MATAM,THILOGNE,ECOLE 1,03,275,CLASSE CM1A
MATAM,THILOGNE,ECOLE 1,04,274,CLASSE CM2A
MATAM,THILOGNE,ECOLE 1,05,275,CLASSE CE1B
MATAM,THILOGNE,ECOLE 1,06,273,CLASSE C E 2 B
MATAM,THILOGNE,ECOLE 1,07,273,CLASSE CPB
MATAM,THILOGNE,ECOLE 1,08,272,CLASSE CE1A
MATAM,THILOGNE,ECOLE 2,01,596,ECOLE THILOGNE 2 CLASSE CM2A
MATAM,THILOGNE,ECOLE 2,02,599,ECOLE THILOGNE 2 CLASSE CM2B
MATAM,THILOGNE,ECOLE 2,03,579,SALLE DE CLASSE
MATAM,THILOGNE,ECOLE 2,04,584,SALLE DE CLASSE
MATAM,THILOGNE,ECOLE 2,05,576,SALLE DE CLASSE
MATAM,THILOGNE,ECOLE 2,06,588,SALLE DE CLASSE
MATAM,THILOGNE,ECOLE 2,07,198,ABRI PROVISOIRE
MATAM,THILOGNE,ECOLE 3,01,93,SALLE DE CLASSE
MATAM,DABIA,BARGA,01,400,ECOLE BARGA CLASSE CM2
MATAM,DABIA,DABIA ODEDJI,01,515,CLASSE CM2A
MATAM,DABIA,DABIA ODEDJI,02,514,CLASSE CM2B
MATAM,DABIA,DABIA ODEDJI,03,514,CLASSE CM1A
MATAM,DABIA,DIAL PECHEURS,01,554,ECOLE CLASSE CM2
MATAM,DABIA,DIAL PECHEURS,02,555,ECOLE CLASSE CE2
MATAM,DABIA,DIONGTO,01,426,CLASSE CM1
MATAM,DABIA,DIONGTO,02,428,CLASSE CM2
MATAM,DABIA,GABABE PECHEURS,01,355,CLASSE CM1
MATAM,DABIA,GABABE PECHEURS,02,351,SALLE DE CLASSE
MATAM,DABIA,GOUDOUDE DIOBE,01,507,CLASSE CI
MATAM,DABIA,GOUDOUDE DIOBE,02,173,SALLE DE CLASSE
MATAM,DABIA,GOUDOUDE NDOUETBE,01,593,CLASSE CE2
MATAM,DABIA,GOUDOUDE NDOUETBE,02,596,CLASSE CM1
MATAM,DABIA,KOBILO DIADIABE,01,474,ECOLE KOBILO DIAKESBE CE2A
MATAM,DABIA,KOBILO DIADIABE,02,472,ECOLE KOBILO DIAKESBE CM1B
MATAM,DABIA,KOBILO DIADIABE,03,468,ECOLE KOBILO DIAKESBE CM2B
MATAM,DABIA,KOBILO DIAKESBE,01,447,ECOLE KOBILO 2 CLASSE C1
MATAM,DABIA,KOBILO DIAKESBE,02,446,ECOLE KOBILO 2 CLASSE CE2
MATAM,DABIA,KOBILO TOROBE,01,445,CLASSE CPA
MATAM,DABIA,KOBILO TOROBE,02,443,CLASSE CPB
MATAM,DABIA,KOBILO TOROBE,03,445,CLASSE CE 1 A ECOLE
MATAM,DABIA,MOLLE OUALO,01,111,ABRI PROVISOIRE
MATAM,DABIA,SARE LIOU,01,587,CLASSE CM1
MATAM,DABIA,SARE LIOU,02,206,SALLE DE CLASSE
MATAM,DABIA,SINTHIOU DIAMBOR,01,429,CLASSE CM2
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM CIVOL,01,587,ECOLE AGNAM CIVOL CLASSE CP
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM CIVOL,02,587,ECOLE AGNAM CIVOL CLASSE CE2
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM CIVOL,03,588,ECOLE AGNAM CIVOL CLASSE CM1
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM CIVOL,04,586,ECOLE AGNAM CIVOL CLASSE CM2
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM CIVOL,05,534,ECOLE AGNAM CIVOL CLASSE
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM GODO,01,411,CLASSE CE2
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM GODO,02,408,CLASSE CME2
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM GOLI,01,434,ECOLE AGNAM GOLI CLASSE CM2
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM GOLI,02,439,ECOLE AGNAM GOLI CLASSE CE2A
MATAM,DES AGNAM (AGNAM CIVOL),AGNAM GOLI,03,439,ECOLE AGNAM GOLI CLASSE CM1A
